w1	w2	over_ft23	wn_lch
abatis	dasyatis	0.5384615659713745	0.2377943502929065
abatis	elagatis	0.5384615659713745	0.2377943502929065
abator	disambiguator	0.5384615659713745	0.2377943502929065
abattis	isatis	0.5	0.22112818235779563
abbess	absentmindedness	0.6153846383094788	0.2377943502929065
abbess	abstractedness	0.6153846383094788	0.2377943502929065
abbreviation	breviary	0.529411792755127	0.1905514124267734
abbreviation	herniation	0.523809552192688	0.2377943502929065
abbreviation	cation	0.692307710647583	0.2377943502929065
abdication	radiolocation	0.5714285969734192	0.22112818235779563
abdication	fornication	0.6190476417541504	0.22112818235779563
abdication	radiocommunication	0.6666666865348816	0.22112818235779563
abdication	claudication	0.7142857313156128	0.22112818235779563
abdication	embrocation	0.523809552192688	0.2377943502929065
abdominal	pronominal	0.5789473652839661	0.1905514124267734
abdominal	nominal	0.7333333492279053	0.1905514124267734
abdominal	dominant	0.529411792755127	0.20541490126145234
abdominal	subdominant	0.5789473652839661	0.20541490126145234
abdominal	abdominocentesis	0.6842105388641357	0.20541490126145234
abdominal	germinal	0.529411792755127	0.22112818235779563
abdominal	luminal	0.6000000238418579	0.22112818235779563
abdominal	abdominousness	0.6842105388641357	0.2377943502929065
abdominocentesis	abducens	0.529411792755127	0.17645049711225924
abdominocentesis	abducent	0.5882353186607361	0.17645049711225924
abdominocentesis	minocin	0.5	0.22112818235779563
abdominocentesis	docent	0.6153846383094788	0.22112818235779563
abdominocentesis	missis	0.5	0.2377943502929065
abdominocentesis	dominus	0.5333333611488342	0.2377943502929065
abdominocentesis	domine	0.5384615659713745	0.2377943502929065
abdominoplasty	elastoplast	0.5	0.16303771126278205
abdominousness	balminess	0.5263158082962036	0.22112818235779563
abducens	abduction	0.529411792755127	0.17645049711225924
abducent	abduction	0.529411792755127	0.17645049711225924
abducent	recent	0.5384615659713745	0.20541490126145234
abducent	traducement	0.5882353186607361	0.20541490126145234
abducent	accent	0.6153846383094788	0.20541490126145234
abducent	inducement	0.5882353186607361	0.22112818235779563
abduction	abstractionist	0.5263158082962036	0.2377943502929065
abduction	abjection	0.6315789222717285	0.2377943502929065
abecedarian	zyrian	0.5384615659713745	0.22112818235779563
abecedarius	sirius	0.5384615659713745	0.2377943502929065
abelia	phocomelia	0.5384615659713745	0.1905514124267734
abelia	sabellian	0.6153846383094788	0.1905514124267734
abelia	meromelia	0.5384615659713745	0.20541490126145234
abelia	amelia	0.6153846383094788	0.20541490126145234
abelia	myelatelia	0.5384615659713745	0.22112818235779563
abelia	aboulia	0.6153846383094788	0.22112818235779563
abelia	abulia	0.6153846383094788	0.22112818235779563
abelia	psychedelia	0.5384615659713745	0.2377943502929065
abenaki	anunnaki	0.5333333611488342	0.22112818235779563
aberdeen	dudeen	0.5384615659713745	0.2377943502929065
aberrance	prancer	0.5333333611488342	0.12632891956379272
aberrance	errand	0.5384615659713745	0.22112818235779563
aberrance	prance	0.692307710647583	0.22112818235779563
aberrancy	errand	0.5384615659713745	0.22112818235779563
aberration	ligation	0.529411792755127	0.22112818235779563
aberration	cybernation	0.5714285969734192	0.22112818235779563
aberration	itineration	0.5714285969734192	0.22112818235779563
aberration	pervaporation	0.5714285969734192	0.22112818235779563
aberration	desecration	0.523809552192688	0.2377943502929065
aberration	lateralisation	0.523809552192688	0.2377943502929065
aberration	lateralization	0.523809552192688	0.2377943502929065
aberration	perambulation	0.523809552192688	0.2377943502929065
aberration	nutation	0.529411792755127	0.2377943502929065
aberration	natation	0.5625	0.2377943502929065
aberration	counterdemonstration	0.5714285969734192	0.2377943502929065
aberration	proration	0.5789473652839661	0.2377943502929065
aberration	liberalisation	0.6190476417541504	0.2377943502929065
aberration	liberalization	0.6190476417541504	0.2377943502929065
abetalipoproteinemia	italia	0.6153846383094788	0.1905514124267734
abetment	loment	0.5384615659713745	0.22112818235779563
abetment	hutment	0.6000000238418579	0.22112818235779563
abetment	disinvestment	0.529411792755127	0.2377943502929065
abetment	vestment	0.529411792755127	0.2377943502929065
abetter	pacesetter	0.6000000238418579	0.20541490126145234
abetter	latter	0.5384615659713745	0.22112818235779563
abetter	newsletter	0.6000000238418579	0.22112818235779563
abetter	jitter	0.5384615659713745	0.2377943502929065
abetter	jotter	0.5384615659713745	0.2377943502929065
abetter	mutter	0.5384615659713745	0.2377943502929065
abetter	patter	0.5384615659713745	0.2377943502929065
abetter	titter	0.5384615659713745	0.2377943502929065
abetter	barretter	0.6000000238418579	0.2377943502929065
abetter	fetter	0.692307710647583	0.2377943502929065
abhorrence	phosphorescence	0.523809552192688	0.17645049711225924
abhorrence	clarence	0.529411792755127	0.20541490126145234
abhorrence	florence	0.5882353186607361	0.22112818235779563
abience	autofluorescence	0.5333333611488342	0.20541490126145234
abience	bioluminescence	0.5333333611488342	0.20541490126145234
abience	faience	0.6000000238418579	0.2377943502929065
abilene	acetylene	0.5333333611488342	0.22112818235779563
abilene	venerability	0.5333333611488342	0.22112818235779563
abilene	selene	0.5384615659713745	0.22112818235779563
abilene	madrilene	0.6000000238418579	0.22112818235779563
abilene	silene	0.692307710647583	0.22112818235779563
abilene	availableness	0.5333333611488342	0.2377943502929065
abilene	habitableness	0.5333333611488342	0.2377943502929065
abiogenesis	akinesis	0.5882353186607361	0.20541490126145234
abiogenist	genista	0.6000000238418579	0.2377943502929065
abiotrophy	lipochondrodystrophy	0.523809552192688	0.1905514124267734
abiotrophy	chondrodystrophy	0.523809552192688	0.20541490126145234
abiotrophy	osteodystrophy	0.523809552192688	0.2377943502929065
abiotrophy	autotroph	0.5263158082962036	0.2377943502929065
abjection	vasosection	0.5789473652839661	0.1905514124267734
abjection	venesection	0.5789473652839661	0.1905514124267734
abjection	subjunction	0.5263158082962036	0.20541490126145234
abjection	cation	0.5384615659713745	0.20541490126145234
abjection	affectation	0.5789473652839661	0.20541490126145234
abjection	bisection	0.5789473652839661	0.20541490126145234
abjection	disinfection	0.5789473652839661	0.20541490126145234
abjection	abstractionist	0.5263158082962036	0.22112818235779563
abjection	adjunction	0.5263158082962036	0.22112818235779563
abjection	lotion	0.5384615659713745	0.22112818235779563
abjection	dissection	0.5789473652839661	0.22112818235779563
abjection	inspection	0.5789473652839661	0.22112818235779563
abjection	interreflection	0.5789473652839661	0.22112818235779563
abjection	introspection	0.5789473652839661	0.22112818235779563
abjection	refection	0.5789473652839661	0.22112818235779563
abjection	resection	0.5789473652839661	0.22112818235779563
abjection	sectionalisation	0.5789473652839661	0.22112818235779563
abjection	sectionalization	0.5789473652839661	0.22112818235779563
abjection	vivisection	0.5789473652839661	0.22112818235779563
abjection	ruction	0.6000000238418579	0.22112818235779563
abjection	auction	0.6666666865348816	0.22112818235779563
abjection	abruption	0.5263158082962036	0.2377943502929065
abjection	adduction	0.5263158082962036	0.2377943502929065
abjection	deconstruction	0.5263158082962036	0.2377943502929065
abjection	electrodeposition	0.5263158082962036	0.2377943502929065
abjection	potion	0.5384615659713745	0.2377943502929065
abjection	confection	0.5789473652839661	0.2377943502929065
abjection	midsection	0.5789473652839661	0.2377943502929065
abjection	projectionist	0.5789473652839661	0.2377943502929065
abjection	ablation	0.5882353186607361	0.2377943502929065
abjection	ablution	0.5882353186607361	0.2377943502929065
abjection	suction	0.6000000238418579	0.2377943502929065
abjection	abjuration	0.6315789222717285	0.2377943502929065
abjection	introjection	0.6842105388641357	0.2377943502929065
abjuration	eventration	0.523809552192688	0.20541490126145234
abjuration	deflagration	0.523809552192688	0.22112818235779563
abjuration	palpebration	0.523809552192688	0.22112818235779563
abjuration	cation	0.692307710647583	0.22112818235779563
abjuration	urination	0.5263158082962036	0.2377943502929065
abjuration	lotion	0.5384615659713745	0.2377943502929065
abjuration	induration	0.6190476417541504	0.2377943502929065
ablactation	factorisation	0.52173912525177	0.2377943502929065
ablactation	factorization	0.52173912525177	0.2377943502929065
ablation	diagonalisation	0.529411792755127	0.22112818235779563
ablation	diagonalization	0.529411792755127	0.22112818235779563
ablation	factorisation	0.529411792755127	0.22112818235779563
ablation	factorization	0.529411792755127	0.22112818235779563
ablation	isolationism	0.529411792755127	0.22112818235779563
ablation	preachification	0.529411792755127	0.22112818235779563
ablation	machination	0.529411792755127	0.2377943502929065
ablation	misquotation	0.529411792755127	0.2377943502929065
ablation	lateralisation	0.6470588445663452	0.2377943502929065
ablation	lateralization	0.6470588445663452	0.2377943502929065
ablative	comparative	0.529411792755127	0.2377943502929065
ablative	fricative	0.529411792755127	0.2377943502929065
ablative	palliative	0.529411792755127	0.2377943502929065
ablative	prerogative	0.529411792755127	0.2377943502929065
ablative	laxative	0.5882353186607361	0.2377943502929065
ablative	correlative	0.6470588445663452	0.2377943502929065
ablepharia	ariana	0.5384615659713745	0.22112818235779563
ablepharia	adzharia	0.5882353186607361	0.2377943502929065
ablism	gargoylism	0.5384615659713745	0.20541490126145234
ablism	chablis	0.5384615659713745	0.22112818235779563
ablism	photojournalism	0.5384615659713745	0.22112818235779563
ablism	botulism	0.5384615659713745	0.2377943502929065
ablism	zoophilism	0.5384615659713745	0.2377943502929065
ablution	cation	0.5384615659713745	0.22112818235779563
ablution	evolutionist	0.529411792755127	0.2377943502929065
ablution	lotion	0.5384615659713745	0.2377943502929065
abnegation	cation	0.692307710647583	0.2377943502929065
abocclusion	affusion	0.5882353186607361	0.2377943502929065
abolishment	loment	0.5384615659713745	0.17645049711225924
abolishment	jument	0.5384615659713745	0.20541490126145234
abolishment	garnishment	0.5652173757553101	0.22112818235779563
abolishment	diabolist	0.5263158082962036	0.2377943502929065
abolishment	malnourishment	0.5652173757553101	0.2377943502929065
abolishment	replenishment	0.5652173757553101	0.2377943502929065
abolishment	undernourishment	0.5652173757553101	0.2377943502929065
abolition	kabolin	0.5333333611488342	0.1905514124267734
abolition	cation	0.5384615659713745	0.20541490126145234
abolition	antimetabolite	0.5789473652839661	0.20541490126145234
abolition	lotion	0.5384615659713745	0.22112818235779563
abolition	exfoliation	0.5263158082962036	0.2377943502929065
abolition	potion	0.5384615659713745	0.2377943502929065
abolition	alliteration	0.5789473652839661	0.2377943502929065
abolitionism	collaborationist	0.5199999809265137	0.22112818235779563
abolitionism	nanism	0.5384615659713745	0.22112818235779563
abolitionism	abortionist	0.6086956262588501	0.22112818235779563
abolitionism	revisionism	0.5	0.2377943502929065
abortion	collaborationist	0.5882353186607361	0.2377943502929065
abortionist	sortition	0.5	0.20541490126145234
abortionist	aorist	0.5384615659713745	0.22112818235779563
abortionist	apportioning	0.52173912525177	0.2377943502929065
abortionist	collaborationism	0.6086956262588501	0.2377943502929065
aboulia	apulia	0.6153846383094788	0.2377943502929065
abracadabra	caracara	0.5833333134651184	0.17645049711225924
abrachia	batrachian	0.529411792755127	0.20541490126145234
abrachia	achira	0.6153846383094788	0.20541490126145234
abrachia	naumachia	0.529411792755127	0.22112818235779563
abrachia	amphibrach	0.529411792755127	0.2377943502929065
abrachia	brachiopod	0.529411792755127	0.2377943502929065
abrachia	batrachomyomachia	0.6470588445663452	0.2377943502929065
abraham	abramis	0.5333333611488342	0.2377943502929065
abrasion	abreaction	0.5882353186607361	0.20541490126145234
abrasion	abrogation	0.5882353186607361	0.22112818235779563
abrasiveness	exclusiveness	0.6000000238418579	0.20541490126145234
abrasiveness	brasil	0.5384615659713745	0.2377943502929065
abreaction	cation	0.5384615659713745	0.17645049711225924
abreaction	preachification	0.5714285969734192	0.17645049711225924
abreaction	diffraction	0.523809552192688	0.1905514124267734
abreaction	refection	0.5263158082962036	0.1905514124267734
abreaction	lotion	0.5384615659713745	0.1905514124267734
abreaction	abstractionist	0.5714285969734192	0.1905514124267734
abreaction	dissatisfaction	0.523809552192688	0.20541490126145234
abreaction	jactation	0.5263158082962036	0.20541490126145234
abreaction	potion	0.5384615659713745	0.20541490126145234
abreaction	suction	0.6000000238418579	0.20541490126145234
abreaction	liquefaction	0.523809552192688	0.22112818235779563
abreaction	advection	0.5263158082962036	0.22112818235779563
abreaction	calefaction	0.523809552192688	0.2377943502929065
abreaction	reabsorption	0.523809552192688	0.2377943502929065
abreaction	tumefaction	0.523809552192688	0.2377943502929065
abreaction	ration	0.5384615659713745	0.2377943502929065
abreaction	olfaction	0.5789473652839661	0.2377943502929065
abreaction	fiction	0.6000000238418579	0.2377943502929065
abreaction	fraction	0.6470588445663452	0.2377943502929065
abreaction	faction	0.7333333492279053	0.2377943502929065
abridgement	fridge	0.5384615659713745	0.1905514124267734
abridgement	trident	0.5333333611488342	0.22112818235779563
abridgement	loment	0.5384615659713745	0.22112818235779563
abridgement	casement	0.529411792755127	0.2377943502929065
abridgement	ridgel	0.5384615659713745	0.2377943502929065
abridger	fridge	0.5384615659713745	0.20541490126145234
abridger	flybridge	0.529411792755127	0.22112818235779563
abridger	weighbridge	0.529411792755127	0.2377943502929065
abridgment	trident	0.5333333611488342	0.22112818235779563
abridgment	loment	0.5384615659713745	0.22112818235779563
abrocoma	tacoma	0.5384615659713745	0.22112818235779563
abrocome	income	0.5384615659713745	0.16303771126278205
abrocome	rococo	0.5	0.1905514124267734
abrogation	embrocation	0.5714285969734192	0.1905514124267734
abrogation	brogan	0.6153846383094788	0.1905514124267734
abrogation	cation	0.692307710647583	0.1905514124267734
abrogation	lotion	0.5384615659713745	0.20541490126145234
abrogation	adulation	0.5263158082962036	0.22112818235779563
abrogation	abronia	0.5333333611488342	0.22112818235779563
abrogation	potion	0.5384615659713745	0.22112818235779563
abrogation	adumbration	0.523809552192688	0.2377943502929065
abrogation	objurgation	0.523809552192688	0.2377943502929065
abrogation	ultracentrifugation	0.523809552192688	0.2377943502929065
abrogation	acylation	0.5263158082962036	0.2377943502929065
abrogation	libration	0.5263158082962036	0.2377943502929065
abrogation	potation	0.529411792755127	0.2377943502929065
abrogation	sudation	0.529411792755127	0.2377943502929065
abrogation	hydrogenation	0.5714285969734192	0.2377943502929065
abronia	abyssinia	0.5333333611488342	0.20541490126145234
abruption	cation	0.5384615659713745	0.22112818235779563
abruption	lotion	0.5384615659713745	0.2377943502929065
abscissa	orissa	0.5384615659713745	0.2377943502929065
absconder	gander	0.5384615659713745	0.22112818235779563
absconder	gender	0.5384615659713745	0.2377943502929065
absconder	lander	0.5384615659713745	0.2377943502929065
absconder	sander	0.5384615659713745	0.2377943502929065
abscondment	loment	0.5384615659713745	0.1905514124267734
abscondment	weldment	0.529411792755127	0.20541490126145234
abscondment	jument	0.5384615659713745	0.22112818235779563
abscondment	condiment	0.6315789222717285	0.22112818235779563
absentmindedness	balminess	0.5263158082962036	0.1905514124267734
absentmindedness	indene	0.5384615659713745	0.22112818235779563
absentmindedness	netminder	0.5263158082962036	0.2377943502929065
absolver	revolver	0.529411792755127	0.22112818235779563
absolver	salver	0.5384615659713745	0.2377943502929065
absorbance	prance	0.5384615659713745	0.20541490126145234
absorbance	glance	0.5384615659713745	0.2377943502929065
absorptance	prance	0.5384615659713745	0.22112818235779563
abstemiousness	lioness	0.5333333611488342	0.1380288800733184
abstemiousness	superciliousness	0.517241358757019	0.20541490126145234
abstemiousness	contemptuousness	0.5517241358757019	0.20541490126145234
abstemiousness	imperiousness	0.5555555820465088	0.20541490126145234
abstemiousness	acidulousness	0.5185185074806213	0.2377943502929065
abstention	sentimentalisation	0.523809552192688	0.2377943502929065
abstention	sentimentalization	0.523809552192688	0.2377943502929065
abstention	nonintervention	0.5714285969734192	0.2377943502929065
abstractedness	strapless	0.5263158082962036	0.20541490126145234
abstractedness	strauss	0.5333333611488342	0.22112818235779563
abstractedness	actress	0.6666666865348816	0.2377943502929065
abstractionism	nanism	0.5384615659713745	0.2377943502929065
abstractionist	infraction	0.523809552192688	0.22112818235779563
abstractionist	deconstructionism	0.5	0.2377943502929065
abstractor	hector	0.5384615659713745	0.2377943502929065
abulia	sterculia	0.5384615659713745	0.20541490126145234
abulia	apulia	0.6153846383094788	0.2377943502929065
abutment	disinvestment	0.529411792755127	0.22112818235779563
abutment	anointment	0.5882353186607361	0.2377943502929065
abutter	canecutter	0.6000000238418579	0.2377943502929065
abutter	stutter	0.6000000238418579	0.2377943502929065
abyssinia	actinia	0.5333333611488342	0.22112818235779563
abyssinia	alpinia	0.5333333611488342	0.22112818235779563
abyssinia	prinia	0.5384615659713745	0.22112818235779563
abyssinia	ursinia	0.6000000238418579	0.22112818235779563
acacia	acedia	0.5	0.16303771126278205
acacia	acromegalia	0.5	0.17645049711225924
acacia	acroanaesthesia	0.5	0.1905514124267734
acacia	acroanesthesia	0.5	0.1905514124267734
acacia	acromyotonia	0.5	0.1905514124267734
acacia	academicianship	0.6666666865348816	0.1905514124267734
acacia	acciaccatura	0.6666666865348816	0.1905514124267734
acacia	academicism	0.5	0.20541490126145234
acacia	acariasis	0.5	0.20541490126145234
acacia	acaridiasis	0.5	0.20541490126145234
acacia	acephalia	0.5	0.20541490126145234
acacia	achromasia	0.5	0.20541490126145234
acacia	acromicria	0.5	0.20541490126145234
acacia	acromikria	0.5	0.20541490126145234
acacia	alopecia	0.5	0.20541490126145234
acacia	acardia	0.6666666865348816	0.20541490126145234
acacia	achromia	0.5	0.22112818235779563
acacia	academia	0.6666666865348816	0.22112818235779563
acacia	acapnia	0.6666666865348816	0.22112818235779563
acacia	acathexia	0.6666666865348816	0.22112818235779563
academia	macadamia	0.5882353186607361	0.1905514124267734
academia	acadian	0.5333333611488342	0.2377943502929065
academia	pyemia	0.5384615659713745	0.2377943502929065
academia	acidemia	0.7058823704719543	0.2377943502929065
academician	galician	0.529411792755127	0.2377943502929065
academicianship	acidemia	0.5882353186607361	0.20541490126145234
academicianship	acadian	0.6666666865348816	0.20541490126145234
acadia	acarophobia	0.6153846383094788	0.1905514124267734
acadia	bradycardia	0.5384615659713745	0.22112818235779563
acadia	tachycardia	0.5384615659713745	0.22112818235779563
acadia	acedia	0.6153846383094788	0.22112818235779563
acadia	acataphasia	0.6153846383094788	0.2377943502929065
acadian	median	0.5384615659713745	0.20541490126145234
acadian	acardia	0.5333333611488342	0.22112818235779563
acadian	acaridiasis	0.5333333611488342	0.22112818235779563
acadian	adiantum	0.5333333611488342	0.22112818235779563
acadian	anacardiaceae	0.5333333611488342	0.22112818235779563
acadian	adiantaceae	0.6000000238418579	0.22112818235779563
acadian	microradian	0.6000000238418579	0.2377943502929065
acadian	milliradian	0.6000000238418579	0.2377943502929065
acadian	steradian	0.6000000238418579	0.2377943502929065
acadian	acanthopterygian	0.6666666865348816	0.2377943502929065
acadian	radian	0.692307710647583	0.2377943502929065
acantha	coelacanth	0.6000000238418579	0.16303771126278205
acantha	acanthopterygian	0.7333333492279053	0.16303771126278205
acantha	coryphantha	0.6000000238418579	0.20541490126145234
acantha	pyracanth	0.6000000238418579	0.20541490126145234
acantha	chalcanthite	0.5333333611488342	0.22112818235779563
acantha	acanthocyte	0.7333333492279053	0.22112818235779563
acantha	keratoacanthoma	0.6666666865348816	0.2377943502929065
acanthaceae	acanthocyte	0.5454545617103577	0.20541490126145234
acanthion	cantillation	0.5263158082962036	0.1905514124267734
acanthion	recantation	0.5263158082962036	0.22112818235779563
acanthion	decantation	0.5263158082962036	0.2377943502929065
acanthisittidae	acanthocyte	0.52173912525177	0.22112818235779563
acanthocephala	acanthocyte	0.6521739363670349	0.2377943502929065
acanthocephalan	aclant	0.6153846383094788	0.20541490126145234
acanthocephalan	cancan	0.5	0.22112818235779563
acanthocephalan	nanocephaly	0.52173912525177	0.22112818235779563
acanthocephalan	acephalism	0.5714285969734192	0.22112818235779563
acanthocephalan	acrocephaly	0.6086956262588501	0.22112818235779563
acanthocephalan	acephalia	0.6315789222717285	0.22112818235779563
acanthocephalan	acephaly	0.7058823704719543	0.22112818235779563
acanthocereus	atreus	0.6153846383094788	0.2377943502929065
acanthocereus	nereus	0.692307710647583	0.2377943502929065
acanthocybium	acanthocyte	0.739130437374115	0.22112818235779563
acanthocyte	acanthuridae	0.52173912525177	0.22112818235779563
