w1	w2	over_ft23
ability	impenetrability	0.8666666746139526
ability	imperishability	0.8666666746139526
ability	impermeability	0.8666666746139526
ability	imperturbability	0.8666666746139526
ability	impracticability	0.8666666746139526
ability	impregnability	0.8666666746139526
ability	improbability	0.8666666746139526
ability	inability	0.8666666746139526
ability	inadvisability	0.8666666746139526
ability	inapplicability	0.8666666746139526
ability	incapability	0.8666666746139526
ability	incommutability	0.8666666746139526
ability	inconceivability	0.8666666746139526
ability	inculpability	0.8666666746139526
ability	incurability	0.8666666746139526
ability	indefatigability	0.8666666746139526
ability	indictability	0.8666666746139526
ability	indispensability	0.8666666746139526
ability	indisputability	0.8666666746139526
ability	indistinguishability	0.8666666746139526
ability	indomitability	0.8666666746139526
ability	indubitability	0.8666666746139526
ability	ineluctability	0.8666666746139526
ability	inevitability	0.8666666746139526
ability	inexorability	0.8666666746139526
ability	inflammability	0.8666666746139526
ability	inscrutability	0.8666666746139526
ability	instability	0.8666666746139526
ability	insurability	0.8666666746139526
ability	interchangeability	0.8666666746139526
ability	interoperability	0.8666666746139526
ability	intractability	0.8666666746139526
ability	invariability	0.8666666746139526
ability	invulnerability	0.8666666746139526
ability	irritability	0.8666666746139526
ability	knowledgeability	0.8666666746139526
ability	laudability	0.8666666746139526
ability	liability	0.8666666746139526
ability	malleability	0.8666666746139526
ability	manageability	0.8666666746139526
ability	maneuverability	0.8666666746139526
ability	manipulability	0.8666666746139526
ability	manoeuvrability	0.8666666746139526
ability	marriageability	0.8666666746139526
ability	measurability	0.8666666746139526
ability	memorability	0.8666666746139526
ability	merchantability	0.8666666746139526
ability	metastability	0.8666666746139526
ability	movability	0.8666666746139526
ability	mutability	0.8666666746139526
ability	navigability	0.8666666746139526
ability	notability	0.8666666746139526
ability	noticeability	0.8666666746139526
ability	palatability	0.8666666746139526
ability	palpability	0.8666666746139526
ability	penetrability	0.8666666746139526
ability	perdurability	0.8666666746139526
ability	perishability	0.8666666746139526
ability	permeability	0.8666666746139526
ability	permutability	0.8666666746139526
ability	pliability	0.8666666746139526
ability	portability	0.8666666746139526
ability	practicability	0.8666666746139526
ability	predictability	0.8666666746139526
ability	probability	0.8666666746139526
ability	profitability	0.8666666746139526
ability	provability	0.8666666746139526
ability	quantifiability	0.8666666746139526
ability	quotability	0.8666666746139526
ability	ratability	0.8666666746139526
ability	rateability	0.8666666746139526
ability	readability	0.8666666746139526
ability	reliability	0.8666666746139526
ability	replaceability	0.8666666746139526
ability	reputability	0.8666666746139526
ability	respectability	0.8666666746139526
ability	salability	0.8666666746139526
ability	scalability	0.8666666746139526
ability	separability	0.8666666746139526
ability	serviceability	0.8666666746139526
ability	sociability	0.8666666746139526
ability	solvability	0.8666666746139526
ability	spinnability	0.8666666746139526
ability	squeezability	0.8666666746139526
ability	stability	0.8666666746139526
ability	stainability	0.8666666746139526
ability	stretchability	0.8666666746139526
ability	substitutability	0.8666666746139526
ability	suitability	0.8666666746139526
ability	sustainability	0.8666666746139526
ability	taxability	0.8666666746139526
ability	tenability	0.8666666746139526
ability	tractability	0.8666666746139526
ability	transferability	0.8666666746139526
ability	transmutability	0.8666666746139526
ability	transposability	0.8666666746139526
ability	unacceptability	0.8666666746139526
ability	unadaptability	0.8666666746139526
ability	unalterability	0.8666666746139526
ability	unapproachability	0.8666666746139526
ability	unavailability	0.8666666746139526
ability	unavoidability	0.8666666746139526
ability	unchangeability	0.8666666746139526
ability	undependability	0.8666666746139526
ability	understandability	0.8666666746139526
ability	undesirability	0.8666666746139526
ability	unexchangeability	0.8666666746139526
ability	uninsurability	0.8666666746139526
ability	unmalleability	0.8666666746139526
ability	unpalatability	0.8666666746139526
ability	unpredictability	0.8666666746139526
ability	unprofitability	0.8666666746139526
ability	unquestionability	0.8666666746139526
ability	unreliability	0.8666666746139526
ability	unrespectability	0.8666666746139526
ability	unsociability	0.8666666746139526
ability	unsolvability	0.8666666746139526
ability	unsuitability	0.8666666746139526
ability	usability	0.8666666746139526
ability	variability	0.8666666746139526
ability	venerability	0.8666666746139526
ability	viability	0.8666666746139526
ability	vulnerability	0.8666666746139526
ability	acceptability	0.9333333373069763
ability	accountability	0.9333333373069763
ability	achievability	0.9333333373069763
ability	adaptability	0.9333333373069763
ability	admirability	0.9333333373069763
ability	adorability	0.9333333373069763
ability	advisability	0.9333333373069763
ability	affability	0.9333333373069763
ability	agreeability	0.9333333373069763
ability	alterability	0.9333333373069763
ability	amenability	0.9333333373069763
ability	amiability	0.9333333373069763
ability	amicability	0.9333333373069763
ability	answerability	0.9333333373069763
ability	applicability	0.9333333373069763
ability	approachability	0.9333333373069763
ability	arability	0.9333333373069763
ability	assailability	0.9333333373069763
ability	associability	0.9333333373069763
ability	attainability	0.9333333373069763
ability	availability	0.9333333373069763
abiogenesis	angiogenesis	0.782608687877655
abiogenesis	oogenesis	0.7894737124443054
abiogenesis	agenesis	0.8235294222831726
abiogenesis	genesis	0.8666666746139526
abiogenesis	biogenesis	0.9047619104385376
abiotrophy	atrophy	0.800000011920929
abiotrophy	trophy	0.8461538553237915
abjection	ejection	0.7647058963775635
abjection	action	0.7692307829856873
abjection	objectification	0.7894737124443054
abjection	objection	0.7894737124443054
abjection	subjection	0.7894737124443054
abjuration	adjuration	0.761904776096344
abjuration	duration	0.7647058963775635
abjuration	ration	0.8461538553237915
abkhas	abkhasian	0.8461538553237915
abkhaz	abkhazia	0.8461538553237915
abkhaz	abkhazian	0.8461538553237915
abkhazia	abkhazian	0.8823529481887817
ablactation	jactation	0.7894737124443054
ablactation	action	0.8461538553237915
ablactation	lactation	0.8947368264198303
ablactation	ablation	0.9411764740943909
ablation	oblation	0.7647058963775635
ableism	ablism	0.7692307829856873
ablism	establishmentarianism	0.8461538553237915
ablism	establishmentism	0.8461538553237915
ablism	antiestablishmentarianism	0.9230769276618958
ablism	antiestablishmentism	0.9230769276618958
ablution	absolution	0.8235294222831726
abnegation	legation	0.7647058963775635
abnegation	negation	0.8823529481887817
abnormalcy	abnormality	0.761904776096344
abnormalcy	normalcy	0.8823529481887817
abnormality	formality	0.7894737124443054
abnormality	subnormality	0.8260869383811951
abnormality	normality	0.8947368264198303
abocclusion	occlusion	0.8947368264198303
abolition	volition	0.7647058963775635
abolition	abolitionism	0.8947368264198303
abolition	abolitionist	0.8947368264198303
abolitionism	abolitionist	0.8399999737739563
abolitionist	abortionist	0.782608687877655
abomasum	omasum	0.8461538553237915
abomination	domination	0.8095238208770752
abomination	nomination	0.8095238208770752
abomination	nation	0.8461538553237915
abominator	nominator	0.7894737124443054
aboriginal	aborigine	0.7894737124443054
aboriginal	original	0.8823529481887817
abortion	abortionist	0.8823529481887817
abortionist	collaborationist	0.782608687877655
aboulia	abulia	0.7692307829856873
abrachia	microbrachia	0.7647058963775635
abrachia	pleurobrachia	0.7647058963775635
abrasion	dermabrasion	0.8823529481887817
abrasive	abrasiveness	0.8823529481887817
abrasiveness	liveness	0.7647058963775635
abreaction	reaction	0.8823529481887817
abreaction	action	0.9230769276618958
abridgement	abridger	0.7647058963775635
abridgement	abridgment	0.8571428656578064
abrocoma	abrocome	0.7647058963775635
abrogation	arrogation	0.761904776096344
abrogation	subrogation	0.8095238208770752
abrogation	rogation	0.8823529481887817
abruption	eruption	0.7647058963775635
abruptness	aptness	0.800000011920929
abscissa	abscission	0.7647058963775635
abscission	scission	0.8823529481887817
abscondment	amendment	0.75
abseil	abseiler	0.8461538553237915
absence	abstinence	0.800000011920929
absentee	absenteeism	0.8823529481887817
absinth	absinthe	0.8666666746139526
absolute	absolution	0.7647058963775635
absolute	absolutism	0.7647058963775635
absolute	absolutist	0.7647058963775635
absolute	solute	0.8461538553237915
absolute	absoluteness	0.8823529481887817
absoluteness	dissoluteness	0.7599999904632568
absoluteness	irresoluteness	0.7599999904632568
absoluteness	cuteness	0.7647058963775635
absoluteness	muteness	0.7647058963775635
absoluteness	resoluteness	0.7916666865348816
absolution	volution	0.7647058963775635
absolution	solution	0.8823529481887817
absolutism	autism	0.7692307829856873
absolutism	absolutist	0.8095238208770752
absolutist	lutist	0.8461538553237915
absolver	solver	0.8461538553237915
absorbance	absorptance	0.761904776096344
absorbate	sorbate	0.8666666746139526
absorbency	absorber	0.7647058963775635
absorbency	absorbent	0.7894737124443054
absorbency	nonabsorbency	0.9047619104385376
absorbent	absorber	0.7647058963775635
absorbent	sorbent	0.8666666746139526
absorption	adsorption	0.761904776096344
absorption	sorption	0.8823529481887817
absorption	malabsorption	0.9047619104385376
absorption	reabsorption	0.9047619104385376
abstainer	stainer	0.8666666746139526
abstemiousness	piousness	0.7894737124443054
abstinence	abstinent	0.7894737124443054
abstract	abstractedness	0.8823529481887817
abstract	abstracter	0.8823529481887817
abstract	abstraction	0.8823529481887817
abstract	abstractionism	0.8823529481887817
abstract	abstractness	0.8823529481887817
abstract	abstractor	0.8823529481887817
abstract	abstractionist	0.9411764740943909
abstractedness	abstracter	0.8095238208770752
abstractedness	abstractness	0.8799999952316284
abstracter	abstractor	0.761904776096344
abstraction	attraction	0.761904776096344
abstraction	fraction	0.7647058963775635
abstraction	traction	0.8823529481887817
abstraction	abstractionism	0.9130434989929199
abstraction	abstractionist	0.9130434989929199
abstraction	action	0.9230769276618958
abstractionism	actinism	0.7647058963775635
abstractionism	traction	0.7647058963775635
abstractionism	action	0.7692307829856873
abstractionism	abstractionist	0.8928571343421936
abstractionist	traction	0.7647058963775635
abstractionist	action	0.7692307829856873
abstractor	tractor	0.8666666746139526
absurd	absurdity	0.8461538553237915
absurd	absurdness	0.8461538553237915
abundance	overabundance	0.8947368264198303
abundance	superabundance	0.8947368264198303
abutter	butter	0.8461538553237915
abyssinia	abyssinian	0.8947368264198303
academia	academic	0.7647058963775635
academia	academicism	0.7647058963775635
academia	academism	0.7647058963775635
academia	acadia	0.7692307829856873
academia	academician	0.8235294222831726
academia	academicianship	0.8235294222831726
academic	academism	0.7647058963775635
academic	academician	0.8823529481887817
academic	academicianship	0.8823529481887817
academic	academicism	0.8823529481887817
academician	acadian	0.800000011920929
academician	academicianship	0.9130434989929199
academicism	academism	0.9473684430122375
acadia	acardia	0.7692307829856873
acadia	arcadia	0.7692307829856873
acadia	acadian	0.8461538553237915
acadian	arcadian	0.800000011920929
acantha	acanthisitta	0.800000011920929
acantha	acanthocephalan	0.800000011920929
acantha	acanthoma	0.800000011920929
acantha	acanthaceae	0.8666666746139526
acantha	acanthocephala	0.8666666746139526
acantha	pyracantha	0.8666666746139526
acanthaceae	chloranthaceae	0.7727272510528564
acanthaceae	loranthaceae	0.7727272510528564
acanthaceae	menyanthaceae	0.7727272510528564
acanthaceae	amaranthaceae	0.8181818127632141
acanthaceae	aphyllanthaceae	0.8181818127632141
acanthaceae	calycanthaceae	0.8636363744735718
acanthisitta	acanthisittidae	0.8399999737739563
acanthisittidae	pittidae	0.7647058963775635
acanthisittidae	sittidae	0.8823529481887817
acanthocephala	acanthocephalan	0.931034505367279
acanthocereus	acanthus	0.8235294222831726
acanthocereus	cereus	0.8461538553237915
acanthocyte	acanthocytosis	0.8260869383811951
acanthocytosis	acanthosis	0.9523809552192688
acantholysis	acanthosis	0.8571428656578064
acanthoma	xanthoma	0.7647058963775635
acanthoma	keratoacanthoma	0.8947368264198303
acanthophis	acanthosis	0.761904776096344
acanthopterygian	acanthopterygii	0.8709677457809448
acanthoscelides	acanthosis	0.761904776096344
acanthosis	xanthosis	0.7894737124443054
acanthuridae	acanthus	0.7647058963775635
acanthuridae	acaridae	0.8235294222831726
acanthurus	acarus	0.7692307829856873
acanthurus	canthus	0.800000011920929
acanthurus	anthus	0.8461538553237915
acanthurus	acanthus	0.9411764740943909
acanthus	calycanthus	0.7647058963775635
acanthus	epicanthus	0.7647058963775635
acanthus	monocanthus	0.7647058963775635
acanthus	oecanthus	0.7647058963775635
acanthus	canthus	0.8666666746139526
acanthus	pomacanthus	0.8823529481887817
acanthus	priacanthus	0.8823529481887817
acanthus	anthus	0.9230769276618958
acaracide	acaricide	0.7777777910232544
acardia	anacardiaceae	0.800000011920929
acardia	tachycardia	0.800000011920929
acardia	cardia	0.8461538553237915
acardia	megacardia	0.8666666746139526
acariasis	ascariasis	0.8421052694320679
acariasis	acaridiasis	0.9473684430122375
acaricide	acarid	0.7692307829856873
acarid	acaridae	0.8461538553237915
acarid	acaridiasis	0.8461538553237915
acaridae	scaridae	0.7647058963775635
acaridae	ascaridae	0.8235294222831726
acaridiasis	ascariasis	0.75
acarina	carina	0.8461538553237915
acarophobia	phobia	0.8461538553237915
acarophobia	acrophobia	0.8571428656578064
acaryote	eucaryote	0.7647058963775635
acaryote	procaryote	0.7647058963775635
acatalectic	hypercatalectic	0.8260869383811951
acatalectic	catalectic	0.9047619104385376
acataphasia	cataphasia	0.9047619104385376
acataphasia	aphasia	0.9333333373069763
acathexia	acathexis	0.7894737124443054
acathexis	cathexis	0.8823529481887817
acceleration	deceleration	0.7599999904632568
acceleration	action	0.7692307829856873
acceleration	aeration	0.8235294222831726
acceleration	ration	0.8461538553237915
accelerator	orator	0.75
accelerator	aerator	0.800000011920929
accent	accident	0.7692307829856873
accent	accompaniment	0.7692307829856873
accent	accomplishment	0.7692307829856873
accent	accouchement	0.7692307829856873
accent	accouterment	0.7692307829856873
accent	accoutrement	0.7692307829856873
accent	accruement	0.7692307829856873
accent	accenting	0.8461538553237915
accent	accentor	0.8461538553237915
accent	accentuation	0.8461538553237915
accenting	tinting	0.75
accenting	acting	0.7692307829856873
accentuation	action	0.7692307829856873
accentuation	actuation	0.8421052694320679
acceptability	stability	0.7894737124443054
acceptability	unacceptability	0.9259259104728699
acceptableness	stableness	0.8095238208770752
acceptableness	access	0.9230769276618958
acceptableness	unacceptableness	0.931034505367279
acceptance	nonacceptance	0.8999999761581421
acceptation	action	0.7692307829856873
acceptation	septation	0.7894737124443054
access	unacceptableness	0.7692307829856873
access	accessary	0.8461538553237915
access	accessibility	0.8461538553237915
access	accession	0.8461538553237915
access	accessory	0.8461538553237915
accessibility	inaccessibility	0.9259259104728699
accession	succession	0.7894737124443054
accession	cession	0.8666666746139526
accidence	accident	0.7647058963775635
accident	occident	0.7647058963775635
accident	accidental	0.8823529481887817
accidental	occidental	0.8095238208770752
accidental	dental	0.8461538553237915
accipitridae	ipidae	0.7692307829856873
acclamation	action	0.7692307829856873
acclamation	acclimation	0.782608687877655
acclamation	acclimatisation	0.782608687877655
acclamation	acclimatization	0.782608687877655
acclimation	action	0.7692307829856873
acclimation	acclimatisation	1.0
acclimation	acclimatization	1.0
acclimatisation	accusation	0.761904776096344
acclimatisation	action	0.7692307829856873
acclimatisation	acclimatization	0.8214285969734192
acclimatization	action	0.7692307829856873
accommodation	accommodator	0.7599999904632568
accommodation	action	0.7692307829856873
accommodation	common	0.7692307829856873
accompaniment	accompanist	0.782608687877655
accompanist	accompanyist	0.8695651888847351
accomplishment	compliment	0.761904776096344
accomplishment	nonaccomplishment	0.931034505367279
accord	accordance	0.8461538553237915
accord	accordion	0.8461538553237915
accord	accordionist	0.8461538553237915
accordion	accordionist	0.8947368264198303
accouchement	account	0.800000011920929
accoucheur	accoucheuse	0.8095238208770752
account	accouterment	0.800000011920929
account	accoutrement	0.800000011920929
account	accountability	0.8666666746139526
account	accountancy	0.8666666746139526
account	accountantship	0.8666666746139526
account	accounting	0.8666666746139526
account	accountant	1.0
accountability	accountant	0.75
accountability	county	0.7692307829856873
accountability	stability	0.7894737124443054
accountancy	accountant	0.8500000238418579
accountant	accountantship	0.8999999761581421
accounting	tinting	0.75
accounting	mounting	0.7647058963775635
accounting	acting	0.7692307829856873
accounting	counting	0.8823529481887817
accreditation	citation	0.7647058963775635
accreditation	action	0.7692307829856873
accreditation	edition	0.800000011920929
accreditation	meditation	0.8095238208770752
accreditation	accretion	0.8421052694320679
accretion	action	0.7692307829856873
acculturation	maturation	0.75
acculturation	saturation	0.75
acculturation	accusation	0.761904776096344
acculturation	duration	0.7647058963775635
acculturation	action	0.7692307829856873
acculturation	enculturation	0.7777777910232544
acculturation	culturati	0.7894737124443054
acculturation	ration	0.8461538553237915
accumulation	accusation	0.761904776096344
accumulation	action	0.7692307829856873
accumulation	emulation	0.7894737124443054
accumulation	cumulation	0.9047619104385376
accumulator	emulator	0.7647058963775635
accuracy	curacy	0.8461538553237915
accuracy	inaccuracy	0.875
accusation	action	0.7692307829856873
accusative	active	0.7692307829856873
acephalia	acephaly	0.7647058963775635
acephalia	acephalism	0.7894737124443054
acephalia	marginocephalia	0.7894737124443054
acephalia	rhynchocephalia	0.7894737124443054
acephalia	stegocephalia	0.7894737124443054
acephalia	anencephalia	0.8421052694320679
acephalism	acephaly	0.7647058963775635
acephalism	clinocephalism	0.8095238208770752
acephalism	dolichocephalism	0.8095238208770752
acephalism	brachycephalism	0.8571428656578064
acephaly	clinocephaly	0.7647058963775635
acephaly	dolichocephaly	0.7647058963775635
acephaly	hydrocephaly	0.7647058963775635
acephaly	megalocephaly	0.7647058963775635
acephaly	microcephaly	0.7647058963775635
acephaly	nanocephaly	0.7647058963775635
acephaly	oxycephaly	0.7647058963775635
acephaly	plagiocephaly	0.7647058963775635
acephaly	scaphocephaly	0.7647058963775635
acephaly	anencephaly	0.8235294222831726
acephaly	brachycephaly	0.8235294222831726
acephaly	macrencephaly	0.8235294222831726
acephaly	macrocephaly	0.8235294222831726
acephaly	megacephaly	0.8823529481887817
acephaly	acrocephaly	0.9411764740943909
aceraceae	anthocerotaceae	0.75
aceraceae	geraniaceae	0.75
aceraceae	peronosporaceae	0.75
aceraceae	araceae	0.800000011920929
aceraceae	acoraceae	0.8125
aceraceae	burseraceae	0.8125
aceraceae	ceratophyllaceae	0.8125
aceraceae	ceratostomataceae	0.8125
aceraceae	cyperaceae	0.8125
aceraceae	droseraceae	0.8125
aceraceae	papaveraceae	0.8125
aceraceae	piperaceae	0.8125
aceraceae	tuberaceae	0.8125
aceraceae	winteraceae	0.8125
aceraceae	zingiberaceae	0.8125
aceraceae	zosteraceae	0.8125
aceraceae	asteraceae	0.875
acervulus	cervus	0.7692307829856873
acetabulum	acetum	0.7692307829856873
acetal	actinomycetales	0.7692307829856873
acetal	acetaldehyde	0.8461538553237915
acetal	hemiacetal	0.8461538553237915
acetal	acetaldol	0.9230769276618958
acetaldehyde	aldehyde	0.9375
acetamide	phenylacetamide	0.8947368264198303
acetamide	sulfacetamide	0.8947368264198303
acetaminophen	etamin	0.7692307829856873
acetanilid	acetanilide	0.9047619104385376
acetate	oxalacetate	0.8666666746139526
acetate	oxaloacetate	0.8666666746139526
acetate	triacetate	0.8666666746139526
acetin	actinomycetaceae	0.7692307829856873
acetin	phenacetin	0.8461538553237915
acetin	acetophenetidin	0.9230769276618958
acetin	acetphenetidin	0.9230769276618958
acetone	chloroacetophenone	0.800000011920929
acetone	acetonemia	0.8666666746139526
acetonemia	anemia	0.7692307829856873
acetonemia	ketonemia	0.7894737124443054
acetonuria	anuria	0.7692307829856873
acetonuria	ketonuria	0.7894737124443054
acetophenetidin	acetphenetidin	0.8928571343421936
acetum	tanacetum	0.8461538553237915
acetyl	acetylation	0.8461538553237915
acetyl	acetylcholine	0.8461538553237915
acetyl	acetylene	0.8461538553237915
acetylation	action	0.7692307829856873
acetylation	acylation	0.8421052694320679
acetylcholine	choline	0.8666666746139526
acetylene	oxyacetylene	0.8947368264198303
achaea	achaean	0.8461538553237915
achene	hexachlorophene	0.7692307829856873
acheron	acherontia	0.8666666746139526
achievement	achiever	0.7647058963775635
achievement	nonachievement	0.9130434989929199
achievement	overachievement	0.9130434989929199
achievement	underachievement	0.9130434989929199
achiever	overachievement	0.7647058963775635
achiever	nonachiever	0.8823529481887817
achiever	overachiever	0.8823529481887817
achiever	underachiever	0.8823529481887817
achillea	achilles	0.7647058963775635
aching	coaching	0.8461538553237915
aching	leaching	0.8461538553237915
aching	poaching	0.8461538553237915
aching	preaching	0.8461538553237915
aching	reaching	0.8461538553237915
aching	teaching	0.8461538553237915
aching	approaching	0.9230769276618958
achira	megachiroptera	0.7692307829856873
achondrite	chondrite	0.8947368264198303
achondroplasia	achondroplasty	0.7931034564971924
achondroplasia	aplasia	0.800000011920929
achromasia	chroma	0.7692307829856873
achromasia	achromia	0.8235294222831726
achromaticity	achromatin	0.8095238208770752
achromaticity	chromaticity	0.9200000166893005
achromatin	achromatism	0.8095238208770752
achromatin	chromatin	0.8947368264198303
achromatism	dichromatism	0.8260869383811951
achromatism	monochromatism	0.8260869383811951
achromatism	chromatism	0.9047619104385376
achromia	dichromia	0.7647058963775635
achromia	monochromia	0.7647058963775635
achromycin	azithromycin	0.761904776096344
achylia	brachydactylia	0.800000011920929
acidification	codification	0.7599999904632568
acidification	modification	0.7599999904632568
acidification	action	0.7692307829856873
acidification	ratification	0.7727272510528564
acidification	rigidification	0.7777777910232544
acidification	solidification	0.7777777910232544
acidification	pacification	0.800000011920929
acidification	edification	0.8260869383811951
acidification	cation	0.8461538553237915
acidity	acridity	0.800000011920929
acidity	flaccidity	0.800000011920929
acidity	hyperacidity	0.8666666746139526
acidity	placidity	0.8666666746139526
acidophil	thermoacidophile	0.7894737124443054
acidophil	acidophile	0.8947368264198303
acidophil	acidophilus	0.8947368264198303
acidophile	acidophilus	0.8095238208770752
acidophile	thermoacidophile	0.9047619104385376
acidosis	mucoviscidosis	0.7647058963775635
acidosis	ketoacidosis	0.8823529481887817
acidulousness	sedulousness	0.7599999904632568
acinus	thylacinus	0.8461538553237915
acipenser	acipenseridae	0.8947368264198303
acknowledgement	knowledge	0.7894737124443054
acknowledgement	acknowledgment	0.8965517282485962
aclant	saclant	0.8461538553237915
acnidosporidia	cnidosporidia	0.9230769276618958
acocanthera	panthera	0.7647058963775635
acocanthera	anther	0.7692307829856873
acocanthera	acokanthera	0.782608687877655
acokanthera	panthera	0.7647058963775635
acokanthera	anther	0.7692307829856873
aconite	taconite	0.8666666746139526
acoraceae	moraceae	0.7647058963775635
acoraceae	araceae	0.800000011920929
acoraceae	mucoraceae	0.8333333134651184
acoustic	acoustician	0.8823529481887817
acoustic	acousticophobia	0.8823529481887817
acoustic	acoustics	0.8823529481887817
acoustician	acoustics	0.7894737124443054
acousticophobia	acrophobia	0.761904776096344
acousticophobia	acoustics	0.7894737124443054
acousticophobia	phobia	0.8461538553237915
acquaintance	acquaintanceship	0.9200000166893005
acquiescence	quiescence	0.8999999761581421
acquirement	acquirer	0.7647058963775635
acquirement	requirement	0.7727272510528564
acquiring	airing	0.7692307829856873
acquisition	action	0.7692307829856873
acquisitiveness	positiveness	0.7599999904632568
acquisitiveness	liveness	0.7647058963775635
acquisitiveness	inquisitiveness	0.8064516186714172
acquisitiveness	activeness	0.8571428656578064
acquittal	acquittance	0.7894737124443054
acquittance	pittance	0.7647058963775635
acquittance	quittance	0.8947368264198303
acrasiomycetes	oomycetes	0.7894737124443054
acridid	acridity	0.7857142686843872
acridid	acrididae	0.8571428656578064
acridity	aridity	0.800000011920929
acridness	aridness	0.8235294222831726
acroanaesthesia	kinaesthesia	0.75
acroanaesthesia	synaesthesia	0.75
acroanaesthesia	cryoanaesthesia	0.7666666507720947
acroanaesthesia	anesthesia	0.800000011920929
acroanaesthesia	esthesia	0.875
acroanaesthesia	acroanesthesia	0.8928571343421936
acroanaesthesia	aesthesia	0.9444444179534912
acroanaesthesia	anaesthesia	0.9545454382896423
acroanesthesia	cryoanesthesia	0.75
acroanesthesia	aesthesia	0.8333333134651184
acroanesthesia	esthesia	0.875
acroanesthesia	anesthesia	0.949999988079071
acrobat	acrobates	0.8666666746139526
acrobat	acrobatics	0.8666666746139526
acrobatics	aerobatics	0.761904776096344
acrocarp	acrocarpus	0.8823529481887817
acrocarpus	afrocarpus	0.761904776096344
acrocarpus	carpus	0.8461538553237915
acrocephalus	chirocephalus	0.7599999904632568
acrocephalus	heterocephalus	0.7599999904632568
acrocephalus	hydrocephalus	0.7599999904632568
acrocephalus	pyrocephalus	0.7599999904632568
acrocephalus	acromphalus	0.782608687877655
acrocephalus	acrocephaly	0.8260869383811951
acrocephalus	microcephalus	0.8399999737739563
acrocephaly	microcephaly	0.8260869383811951
acrocephaly	macrocephaly	0.9130434989929199
acrocyanosis	cyanosis	0.8823529481887817
acromegalia	acromegaly	0.8095238208770752
acromicria	acromikria	0.800000011920929
acromphalus	omphalus	0.8823529481887817
acromyotonia	atonia	0.7692307829856873
acromyotonia	amyotonia	0.8421052694320679
acromyotonia	myotonia	0.8823529481887817
acrophobia	ailurophobia	0.761904776096344
